"id_mutation","nature_mutation","valeur_fonciere","code_postal","type_local","surface_reelle_bati"
"2023-435318","Vente","80000","80200","Maison","86"
"2023-435319","Vente","82500","80330","Maison","37"
"2023-435320","Vente","61000","80300","Maison","73"
"2023-435320","Vente","61000","80300","Maison","73"
"2023-435321","Vente","142000","80000","Appartement","40"
"2023-435321","Vente","142000","80000","Appartement","35"
"2023-435325","Vente","610000","80000","Local industriel. commercial ou assimilé","165"
"2023-435325","Vente","610000","80000","Local industriel. commercial ou assimilé","207"
"2023-435325","Vente","610000","80000","Local industriel. commercial ou assimilé","39"
"2023-435327","Vente","120000","80100","Appartement","70"
"2023-435328","Vente","155000","80132","Maison","107"
"2023-435330","Vente","228000","80120","Maison","83"
"2023-435331","Vente","60000","80000","Maison","60"
"2023-435333","Vente","158700","80500","Maison","73"
"2023-435336","Vente","1000000","80100","Local industriel. commercial ou assimilé","4450"
"2023-435337","Vente","57610","80460","Appartement","26"
"2023-435338","Vente","232200","80460","Maison","93"
"2023-435339","Vente","124500","80110","Maison","89"
"2023-435340","Vente","176000","80120","Maison","53"
"2023-435341","Vente","45000","80460","Appartement","27"
"2023-435341","Vente","45000","80460","Appartement","23"
"2023-435343","Vente","139000","80132","Local industriel. commercial ou assimilé","131"
"2023-435343","Vente","139000","80132","Maison","62"
"2023-435344","Vente","94400","80100","Appartement","62"
"2023-435346","Vente","105000","80090","Maison","70"
"2023-435348","Vente","80000","80270","Maison","78"
"2023-435350","Vente","119000","80500","Maison","48"
"2023-435352","Vente","97000","80260","Maison","95"
"2023-435354","Vente","75000","80000","Appartement","35"
"2023-435355","Vente","436800","80140","Maison","300"
"2023-435356","Vente","103000","80190","Maison","98"
"2023-435358","Vente","50000","80560","Maison","123"
"2023-435358","Vente","50000","80560","Local industriel. commercial ou assimilé","88"
"2023-435359","Vente","112350","80000","Appartement","70"
"2023-435360","Vente","56147","80090","Appartement","17"
"2023-435361","Vente","75000","80410","Maison","27"
"2023-435362","Vente","103500","80200","Maison","101"
"2023-435362","Vente","103500","80200","Maison","101"
"2023-435363","Vente","200000","80300","Maison","152"
"2023-435363","Vente","200000","80300","Maison","152"
"2023-435364","Vente","73000","80300","Appartement","54"
"2023-435366","Vente","186750","80000","Maison","89"
"2023-435367","Vente","30000","80190","Maison","89"
"2023-435368","Vente","295900","80120","Maison","67"
"2023-435369","Vente","73000","80210","Maison","47"
"2023-435370","Vente","186750","80000","Maison","88"
"2023-435373","Vente","155000","80120","Maison","38"
"2023-435376","Vente","300000","80100","Local industriel. commercial ou assimilé","940"
"2023-435377","Vente","136900","80910","Maison","85"
"2023-435377","Vente","136900","80910","Maison","85"
"2023-435378","Vente","245500","80200","Maison","133"
"2023-435378","Vente","245500","80200","Maison","133"
"2023-435379","Vente","120000","80000","Appartement","55"
"2023-435380","Vente","160000","80000","Maison","45"
"2023-435382","Vente","95000","80510","Maison","36"
"2023-435384","Vente","197675","80090","Appartement","62"
"2023-435386","Vente","90000","80000","Maison","36"
"2023-435387","Vente","76000","80000","Appartement","17"
"2023-435388","Vente","215000","80000","Maison","100"
"2023-435388","Vente","215000","80000","Maison","100"
"2023-435389","Vente","178538","80000","Appartement","64"
"2023-435390","Vente","148000","80080","Maison","78"
"2023-435390","Vente","148000","80080","Maison","65"
"2023-435391","Vente","1080000","80260","Maison","238"
"2023-435391","Vente","1080000","80260","Maison","238"
"2023-435392","Vente","190000","80000","Maison","83"
"2023-435395","Vente","146500","80360","Maison","86"
"2023-435396","Vente","76500","80090","Appartement","36"
"2023-435397","Vente","167000","80340","Maison","100"
"2023-435402","Vente","94000","80000","Maison","60"
"2023-435404","Vente","171950","80800","Maison","80"
"2023-435405","Vente","195000","80330","Maison","81"
"2023-435406","Vente","27750","80220","Maison","80"
"2023-435407","Vente","57000","80700","Maison","81"
"2023-435408","Vente","337500","80100","Maison","160"
"2023-435408","Vente","337500","80100","Maison","160"
"2023-435408","Vente","337500","80100","Maison","160"
"2023-435408","Vente","337500","80100","Maison","160"
"2023-435408","Vente","337500","80100","Maison","160"
"2023-435411","Vente","348000","80150","Maison","153"
"2023-435411","Vente","348000","80150","Local industriel. commercial ou assimilé","137"
"2023-435411","Vente","348000","80150","Local industriel. commercial ou assimilé","72"
"2023-435412","Vente","226000","80540","Maison","101"
"2023-435415","Vente","187500","80090","Maison","85"
"2023-435416","Vente","100000","80700","Maison","147"
"2023-435417","Vente","215000","80300","Local industriel. commercial ou assimilé","100"
"2023-435420","Vente","97050","80460","Maison","40"
"2023-435424","Vente","65000","80200","Maison","71"
"2023-435425","Vente","945000","80000","Local industriel. commercial ou assimilé","410"
"2023-435426","Vente","137840","80000","Appartement","46"
"2023-435428","Vente","50000","80090","Local industriel. commercial ou assimilé","102"
"2023-435431","Vente","327890","80800","Maison","250"
"2023-435431","Vente","327890","80800","Maison","250"
"2023-435433","Vente","270000","80910","Maison","180"
"2023-435434","Vente","100000","80000","Appartement","45"
"2023-435436","Vente","91000","80360","Maison","60"
"2023-435436","Vente","91000","80360","Maison","60"
"2023-435437","Vente","71000","80700","Maison","48"
"2023-435438","Vente","115000","80000","Appartement","37"
"2023-435439","Vente","178000","80570","Maison","83"
"2023-435439","Vente","178000","80570","Maison","83"
"2023-435441","Vente","60000","80000","Appartement","17"
"2023-435445","Vente","97450","80080","Appartement","31"
"2023-435446","Vente","340000","80800","Maison","65"
"2023-435446","Vente","340000","80800","Local industriel. commercial ou assimilé","110"
"2023-435447","Vente","316100","80800","Maison","196"
"2023-435449","Vente","265000","80000","Local industriel. commercial ou assimilé","46"
"2023-435453","Vente","139200","80240","Maison","83"
"2023-435454","Vente","295000","80080","Local industriel. commercial ou assimilé","170"
"2023-435455","Vente","105000","80200","Maison","96"
"2023-435456","Vente","55000","80240","Maison","60"
"2023-435457","Vente","198520","80090","Appartement","73"
"2023-435458","Vente","48000","80510","Maison","40"
"2023-435458","Vente","48000","80510","Maison","40"
"2023-435458","Vente","48000","80510","Maison","40"
"2023-435459","Vente","240000","80000","Appartement","74"
"2023-435460","Vente","196500","80450","Maison","72"
"2023-435461","Vente","40000","80100","Local industriel. commercial ou assimilé","38"
"2023-435461","Vente","40000","80100","Local industriel. commercial ou assimilé","21"
"2023-435462","Vente","149900","80240","Maison","109"
"2023-435464","Vente","135000","80580","Maison","110"
"2023-435465","Vente","85100","80130","Maison","69"
"2023-435466","Vente","180000","80132","Maison","150"
"2023-435466","Vente","180000","80132","Maison","150"
"2023-435467","Vente","111600","80770","Maison","71"
"2023-435468","Vente","120500","80000","Appartement","35"
"2023-435468","Vente","120500","80000","Appartement","39"
"2023-435469","Vente","120000","80120","Maison","69"
"2023-435470","Vente","212000","80000","Maison","89"
"2023-435471","Vente","135000","80120","Maison","104"
"2023-435471","Vente","135000","80120","Maison","35"
"2023-435471","Vente","135000","80120","Maison","35"
"2023-435471","Vente","135000","80120","Maison","104"
"2023-435472","Vente","74020","80000","Appartement","23"
"2023-435474","Vente","266000","80200","Appartement","38"
"2023-435474","Vente","266000","80200","Appartement","34"
"2023-435474","Vente","266000","80200","Appartement","40"
"2023-435474","Vente","266000","80200","Appartement","38"
"2023-435474","Vente","266000","80200","Appartement","34"
"2023-435474","Vente","266000","80200","Maison","157"
"2023-435475","Vente","170000","80120","Maison","44"
"2023-435476","Vente","148000","80270","Maison","146"
"2023-435479","Vente","80000","80800","Appartement","40"
"2023-435481","Vente","370500","80160","Maison","170"
"2023-435482","Vente","168900","80120","Appartement","31"
"2023-435483","Vente","59000","80080","Appartement","47"
"2023-435486","Vente","104762","80350","Maison","43"
"2023-435488","Vente","38000","80220","Maison","80"
"2023-435491","Vente","116000","80000","Appartement","65"
"2023-435493","Vente","97500","80240","Maison","62"
"2023-435493","Vente","97500","80240","Maison","62"
"2023-435494","Vente","125000","80290","Local industriel. commercial ou assimilé","318"
"2023-435494","Vente","125000","80290","Maison","125"
"2023-435497","Vente","235000","80540","Maison","87"
"2023-435499","Vente","100000","80580","Maison","125"
"2023-435500","Vente","128500","80700","Maison","83"
"2023-435501","Vente","250000","80190","Maison","220"
"2023-435502","Vente","105000","80000","Maison","56"
"2023-435508","Vente","89500","80300","Maison","67"
"2023-435510","Vente","273000","80000","Maison","67"
"2023-435510","Vente","273000","80000","Local industriel. commercial ou assimilé","35"
"2023-435511","Vente","1750000","80490","Local industriel. commercial ou assimilé","50"
"2023-435511","Vente","1750000","80490","Local industriel. commercial ou assimilé","50"
"2023-435511","Vente","1750000","80490","Local industriel. commercial ou assimilé","50"
"2023-435511","Vente","1750000","80230","Local industriel. commercial ou assimilé","50"
"2023-435511","Vente","1750000","80230","Local industriel. commercial ou assimilé","1161"
"2023-435512","Vente","109095","80080","Appartement","68"
"2023-435513","Vente","240000","80540","Maison","108"
"2023-435513","Vente","240000","80540","Maison","108"
"2023-435513","Vente","240000","80540","Maison","108"
"2023-435514","Vente","34000","80560","Maison","65"
"2023-435516","Vente","208000","80540","Maison","33"
"2023-435516","Vente","208000","80540","Maison","91"
"2023-435518","Vente","103000","80000","Maison","60"
"2023-435519","Vente","120500","80700","Maison","62"
"2023-435519","Vente","120500","80700","Maison","62"
"2023-435520","Vente","100000","80100","Local industriel. commercial ou assimilé","37"
"2023-435521","Vente","150000","80440","Maison","96"
"2023-435522","Vente","75000","80610","Maison","91"
"2023-435523","Vente","253000","80340","Maison","175"
"2023-435523","Vente","253000","80340","Maison","175"
"2023-435525","Vente","65000","80000","Appartement","30"
"2023-435527","Vente","180000","80860","Local industriel. commercial ou assimilé","390"
"2023-435527","Vente","180000","80860","Local industriel. commercial ou assimilé","390"
"2023-435528","Vente","271350","80000","Appartement","89"
"2023-435530","Vente","227500","80090","Maison","64"
"2023-435531","Vente","105900","80000","Maison","47"
"2023-435533","Vente","86000","80300","Maison","70"
"2023-435534","Vente","170000","80120","Appartement","38"
"2023-435538","Vente","70000","80370","Maison","60"
"2023-435538","Vente","70000","80370","Maison","60"
"2023-435539","Vente","75000","80800","Maison","107"
"2023-435541","Vente","248850","80800","Maison","87"
"2023-435543","Vente","72000","80800","Appartement","33"
"2023-435547","Vente","141000","80300","Maison","105"
"2023-435547","Vente","141000","80300","Maison","151"
"2023-435548","Vente","270750","80200","Maison","242"
"2023-435548","Vente","270750","80200","Maison","64"
"2023-435548","Vente","270750","80200","Maison","242"
"2023-435548","Vente","270750","80200","Maison","64"
"2023-435548","Vente","270750","80200","Maison","60"
"2023-435551","Vente","82500","80300","Appartement","70"
"2023-435553","Vente","151650","80200","Maison","62"
"2023-435555","Vente","151360","80970","Maison","80"
"2023-435557","Vente","195000","80000","Local industriel. commercial ou assimilé","17"
"2023-435557","Vente","195000","80000","Appartement","95"
"2023-435558","Vente","78000","80300","Maison","67"
"2023-435560","Vente","194000","80000","Maison","75"
"2023-435561","Vente","96000","80190","Maison","67"
"2023-435563","Vente","105900","80600","Maison","74"
"2023-435564","Vente","102500","80170","Maison","60"
"2023-435565","Vente","70000","80540","Maison","54"
"2023-435565","Vente","70000","80540","Maison","54"
"2023-435566","Vente","52500","80110","Maison","38"
"2023-435568","Vente","123000","80510","Maison","39"
"2023-435569","Vente","80000","80830","Maison","90"
"2023-435570","Vente","90200","80340","Maison","79"
"2023-435572","Vente","131700","80410","Appartement","50"
"2023-435573","Vente","178900","80090","Maison","86"
"2023-435577","Vente","105000","80610","Maison","108"
"2023-435578","Vente","87815","80240","Maison","42"
"2023-435579","Vente","123400","80650","Maison","76"
"2023-435581","Vente","123550","80300","Maison","80"
"2023-435582","Vente","152000","80000","Maison","62"
"2023-435583","Vente","170000","80220","Maison","111"
"2023-435584","Vente","172000","80090","Maison","80"
"2023-435585","Vente","175000","80420","Local industriel. commercial ou assimilé","1000"
"2023-435586","Vente","247500","80300","Maison","154"
"2023-435589","Vente","120000","80130","Maison","87"
"2023-435590","Vente","131500","80340","Maison","107"
"2023-435591","Vente","210290","80120","Maison","67"
"2023-435593","Vente","22500","80700","Maison","61"
